seq,time,num_sat,rtk_mode_fix,fix_mode
5,1664903241.214274,40,True,FIXED_RTK
5,1664903241.330877,40,True,FIXED_RTK
5,1664903241.3358727,40,True,FIXED_RTK
5,1664903241.401083,40,True,FIXED_RTK
5,1664903241.56097,40,True,FIXED_RTK
5,1664903241.610816,40,True,FIXED_RTK
5,1664903241.703743,40,True,FIXED_RTK
5,1664903241.830693,40,True,FIXED_RTK
5,1664903241.8360405,40,True,FIXED_RTK
5,1664903241.905356,40,True,FIXED_RTK
5,1664903242.0179753,40,True,FIXED_RTK
5,1664903242.0218635,40,True,FIXED_RTK
5,1664903242.1067123,40,True,FIXED_RTK
5,1664903242.2150352,40,True,FIXED_RTK
5,1664903242.3342178,40,True,FIXED_RTK
5,1664903242.339101,40,True,FIXED_RTK
5,1664903242.4061065,40,True,FIXED_RTK
