pos_x_center,pos_y_center,pos_x_upper,pos_y_upper,pos_x_lower,pos_y_lower,pos_seg_num
60.625524,5.423781,60.949852,14.780179,60.301196,-3.932616,5.000000
60.675539,5.414490,60.981033,14.772756,60.370045,-3.943777,5.000000
60.725554,5.405296,61.012214,14.765392,60.438894,-3.954800,5.000000
60.775569,5.396200,61.043395,14.758087,60.507742,-3.965687,5.000000
60.825584,5.387203,61.074576,14.750841,60.576591,-3.976436,5.000000
60.875599,5.378305,61.105757,14.743656,60.645440,-3.987046,5.000000
60.925613,5.369507,61.136939,14.736532,60.714288,-3.997518,5.000000
60.975628,5.360809,61.168120,14.729468,60.783137,-4.007850,5.000000
61.025643,5.352212,61.199301,14.722466,60.851986,-4.018042,5.000000
61.075658,5.343717,61.230482,14.715526,60.920834,-4.028093,5.000000
61.125673,5.335323,61.261663,14.708648,60.989683,-4.038003,5.000000
61.175688,5.327031,61.292844,14.701834,61.058532,-4.047771,5.000000
61.225703,5.318843,61.324025,14.695082,61.127381,-4.057396,5.000000
61.275718,5.310758,61.355207,14.688394,61.196229,-4.066879,5.000000
61.325733,5.302776,61.386388,14.681770,61.265078,-4.076217,5.000000
61.375748,5.294900,61.417569,14.675211,61.333927,-4.085412,5.000000
61.425763,5.287128,61.448750,14.668717,61.402775,-4.094461,5.000000
61.475778,5.279462,61.479931,14.662289,61.471624,-4.103365,5.000000
61.525793,5.271901,61.511112,14.655926,61.540473,-4.112123,5.000000
61.575807,5.264448,61.542294,14.649630,61.609321,-4.120734,5.000000
61.625822,5.257101,61.573475,14.643400,61.678170,-4.129198,5.000000
61.675837,5.249862,61.604656,14.637238,61.747019,-4.137514,5.000000
61.725852,5.242731,61.635837,14.631143,61.815867,-4.145681,5.000000
61.775867,5.235709,61.667018,14.625117,61.884716,-4.153699,5.000000
61.825882,5.228796,61.698199,14.619159,61.953565,-4.161567,5.000000
61.875897,5.221992,61.729380,14.613270,62.022414,-4.169285,5.000000
61.925912,5.215299,61.760562,14.607451,62.091262,-4.176853,5.000000
61.975927,5.208716,61.791743,14.601701,62.160111,-4.184268,5.000000
62.025942,5.202245,61.822924,14.596022,62.228960,-4.191532,5.000000
62.075957,5.195886,61.854105,14.590414,62.297808,-4.198642,5.000000
62.125972,5.189638,61.885286,14.584877,62.366657,-4.205600,5.000000
62.175987,5.183504,61.916467,14.579411,62.435506,-4.212403,5.000000
62.226001,5.177483,61.947649,14.574018,62.504354,-4.219052,5.000000
62.276016,5.171576,61.978830,14.568697,62.573203,-4.225546,5.000000
62.326031,5.165783,62.010011,14.563450,62.642052,-4.231884,5.000000
62.376046,5.160105,62.041192,14.558275,62.710901,-4.238066,5.000000
62.426061,5.154542,62.072373,14.553175,62.779749,-4.244091,5.000000
62.476076,5.149096,62.103554,14.548149,62.848598,-4.249958,5.000000
62.526091,5.143765,62.134735,14.543198,62.917447,-4.255667,5.000000
62.576106,5.138552,62.165917,14.538322,62.986295,-4.261217,5.000000
62.626121,5.133457,62.197098,14.533522,63.055144,-4.266608,5.000000
62.676136,5.128479,62.228279,14.528797,63.123993,-4.271839,5.000000
62.726151,5.123620,62.259460,14.524150,63.192841,-4.276910,5.000000
62.776166,5.118880,62.290641,14.519579,63.261690,-4.281819,5.000000
62.826181,5.114259,62.321822,14.515086,63.330539,-4.286567,5.000000
62.876196,5.109759,62.353004,14.510671,63.399388,-4.291152,5.000000
62.926210,5.105379,62.384185,14.506334,63.468236,-4.295575,5.000000
62.976225,5.101121,62.415366,14.502075,63.537085,-4.299833,5.000000
63.026240,5.096984,62.446547,14.497896,63.605934,-4.303928,5.000000
63.076255,5.092970,62.477728,14.493797,63.674782,-4.307858,5.000000
63.126270,5.089078,62.508909,14.489778,63.743631,-4.311622,5.000000
63.176285,5.085309,62.540090,14.485839,63.812480,-4.315221,5.000000
63.226300,5.081664,62.571272,14.481981,63.881328,-4.318653,5.000000
63.276315,5.078144,62.602453,14.478205,63.950177,-4.321918,5.000000
63.326330,5.074748,62.633634,14.474510,64.019026,-4.325015,5.000000
63.376345,5.071477,62.664815,14.470898,64.087875,-4.327943,5.000000
63.426360,5.068333,62.695996,14.467369,64.156723,-4.330703,5.000000
63.476375,5.065315,62.727177,14.463923,64.225572,-4.333293,5.000000
63.526390,5.062423,62.758358,14.460560,64.294421,-4.335713,5.000000
63.576404,5.059660,62.789540,14.457282,64.363269,-4.337963,5.000000
63.626419,5.057024,62.820721,14.454088,64.432118,-4.340041,5.000000
63.676434,5.054516,62.851902,14.450979,64.500967,-4.341946,5.000000
63.726449,5.052138,62.883083,14.447955,64.569815,-4.343680,5.000000
63.776464,5.049889,62.914264,14.445018,64.638664,-4.345240,5.000000
63.826479,5.047770,62.945445,14.442166,64.707513,-4.346626,5.000000
63.876494,5.045782,62.976627,14.439402,64.776361,-4.347839,5.000000
63.926509,5.043924,63.007808,14.436724,64.845210,-4.348876,5.000000
63.976524,5.042199,63.038989,14.434134,64.914059,-4.349737,5.000000
64.026539,5.040605,63.070170,14.431633,64.982908,-4.350422,5.000000
64.076554,5.039144,63.101351,14.429219,65.051756,-4.350931,5.000000
64.126569,5.037817,63.132532,14.426895,65.120605,-4.351262,5.000000
64.176584,5.036622,63.163713,14.424660,65.189454,-4.351415,5.000000
64.226599,5.035563,63.194895,14.422515,65.258302,-4.351390,5.000000
64.276613,5.034638,63.226076,14.420461,65.327151,-4.351186,5.000000
64.326628,5.033848,63.257257,14.418497,65.396000,-4.350801,5.000000
64.376643,5.033194,63.288438,14.416624,65.464848,-4.350236,5.000000
64.426658,5.032676,63.319619,14.414843,65.533697,-4.349491,5.000000
64.476673,5.032295,63.350800,14.413153,65.602546,-4.348564,5.000000
64.526688,5.032051,63.381982,14.411557,65.671395,-4.347454,5.000000
64.576703,5.031946,63.413163,14.410053,65.740243,-4.346162,5.000000
64.626718,5.031978,63.444344,14.408643,65.809092,-4.344686,5.000000
64.676733,5.032150,63.475525,14.407326,65.877941,-4.343027,5.000000
64.726748,5.032461,63.506706,14.406104,65.946789,-4.341182,5.000000
64.776763,5.032912,63.537887,14.404977,66.015638,-4.339153,5.000000
64.826778,5.033503,63.569068,14.403944,66.084487,-4.336938,5.000000
64.876793,5.034236,63.600250,14.403008,66.153335,-4.334536,5.000000
64.926807,5.035110,63.631431,14.402167,66.222184,-4.331948,5.000000
64.976822,5.036126,63.662612,14.401423,66.291033,-4.329172,5.000000
65.026837,5.037284,63.693793,14.400776,66.359882,-4.326207,5.000000
65.076852,5.038586,63.724974,14.400226,66.428730,-4.323054,5.000000
65.126867,5.040031,63.756155,14.399774,66.497579,-4.319712,5.000000
65.176882,5.041620,63.787337,14.399420,66.566428,-4.316179,5.000000
65.226897,5.043354,63.818518,14.399165,66.635276,-4.312456,5.000000
65.276912,5.045233,63.849699,14.399009,66.704125,-4.308542,5.000000
65.326927,5.047258,63.880880,14.398952,66.772974,-4.304436,5.000000
65.376942,5.049429,63.912061,14.398996,66.841822,-4.300137,5.000000
65.426957,5.051747,63.943242,14.399140,66.910671,-4.295646,5.000000
65.476972,5.054212,63.974423,14.399385,66.979520,-4.290961,5.000000
65.526987,5.056825,64.005605,14.399732,67.048369,-4.286081,5.000000
65.577001,5.059586,64.036786,14.400180,67.117217,-4.281007,5.000000
65.627016,5.062496,64.067967,14.400731,67.186066,-4.275738,5.000000
65.677031,5.065556,64.099148,14.401384,67.254915,-4.270272,5.000000
65.727046,5.068765,64.130329,14.402140,67.323763,-4.264610,5.000000
65.777061,5.072125,64.161510,14.403000,67.392612,-4.258751,5.000000
65.827076,5.075635,64.192692,14.403964,67.461461,-4.252694,5.000000
65.877091,5.079297,64.223873,14.405032,67.530309,-4.246438,5.000000
65.927106,5.083111,64.255054,14.406206,67.599158,-4.239984,5.000000
65.977121,5.087078,64.286235,14.407484,67.668007,-4.233329,5.000000
66.027136,5.091197,64.317416,14.408869,67.736856,-4.226475,5.000000
66.077151,5.095470,64.348597,14.410360,67.805704,-4.219420,5.000000
66.127166,5.099897,64.379778,14.411957,67.874553,-4.212163,5.000000
66.177181,5.104478,64.410960,14.413661,67.943402,-4.204705,5.000000
66.227196,5.109215,64.442141,14.415473,68.012250,-4.197043,5.000000
66.277210,5.114107,64.473322,14.417393,68.081099,-4.189179,5.000000
66.327225,5.119156,64.504503,14.419422,68.149948,-4.181111,5.000000
66.377240,5.124361,64.535684,14.421559,68.218796,-4.172838,5.000000
66.427255,5.129723,64.566865,14.423806,68.287645,-4.164360,5.000000
66.477270,5.135243,64.598047,14.426163,68.356494,-4.155677,5.000000
66.527285,5.140921,64.629228,14.428629,68.425342,-4.146787,5.000000
66.577300,5.146758,64.660409,14.431207,68.494191,-4.137691,5.000000
66.627315,5.152754,64.691590,14.433895,68.563040,-4.128387,5.000000
66.677330,5.158910,64.722771,14.436695,68.631889,-4.118875,5.000000
66.727345,5.165226,64.753952,14.439608,68.700737,-4.109155,5.000000
66.777360,5.171703,64.785133,14.442632,68.769586,-4.099225,5.000000
66.827375,5.178342,64.816315,14.445769,68.838435,-4.089086,5.000000
66.877390,5.185142,64.847496,14.449020,68.907283,-4.078736,5.000000
66.927404,5.192105,64.878677,14.452385,68.976132,-4.068175,5.000000
66.977419,5.199231,64.909858,14.455863,69.044981,-4.057402,5.000000
67.027434,5.206520,64.941039,14.459457,69.113829,-4.046417,5.000000
67.077449,5.213973,64.972220,14.463165,69.182678,-4.035220,5.000000
67.127464,5.221590,65.003402,14.466989,69.251527,-4.023809,5.000000
67.177479,5.229373,65.034583,14.470929,69.320376,-4.012183,5.000000
67.227494,5.237321,65.065764,14.474985,69.389224,-4.000344,5.000000
67.277509,5.245435,65.096945,14.479159,69.458073,-3.988289,5.000000
67.327524,5.253716,65.128126,14.483449,69.526922,-3.976018,5.000000
67.377539,5.262164,65.159307,14.487858,69.595770,-3.963531,5.000000
67.427554,5.270779,65.190488,14.492384,69.664619,-3.950826,5.000000
67.477569,5.279563,65.221670,14.497029,69.733468,-3.937904,5.000000
67.527584,5.288515,65.252851,14.501794,69.802316,-3.924764,5.000000
67.577599,5.297636,65.284032,14.506677,69.871165,-3.911405,5.000000
67.627613,5.306927,65.315213,14.511681,69.940014,-3.897827,5.000000
67.677628,5.316389,65.346394,14.516805,70.008863,-3.884028,5.000000
67.727643,5.326021,65.377575,14.522050,70.077711,-3.870009,5.000000
67.777658,5.335824,65.408756,14.527417,70.146560,-3.855768,5.000000
67.827673,5.345799,65.439938,14.532905,70.215409,-3.841306,5.000000
67.877688,5.355947,65.471119,14.538515,70.284257,-3.826621,5.000000
67.927703,5.366267,65.502300,14.544248,70.353106,-3.811714,5.000000
67.977718,5.376761,65.533481,14.550104,70.421955,-3.796582,5.000000
68.027733,5.387428,65.564662,14.556083,70.490803,-3.781227,5.000000
68.077748,5.398270,65.595843,14.562187,70.559652,-3.765646,5.000000
68.127763,5.409287,65.627025,14.568414,70.628501,-3.749840,5.000000
68.177778,5.420479,65.658206,14.574767,70.697350,-3.733808,5.000000
68.227793,5.431848,65.689387,14.581245,70.766198,-3.717549,5.000000
68.277807,5.443393,65.720568,14.587849,70.835047,-3.701063,5.000000
68.327822,5.455114,65.751749,14.594579,70.903896,-3.684350,5.000000
68.377837,5.467014,65.782930,14.601435,70.972744,-3.667407,5.000000
68.427852,5.479091,65.814111,14.608418,71.041593,-3.650236,5.000000
68.477867,5.491347,65.845293,14.615530,71.110442,-3.632835,5.000000
68.527882,5.503782,65.876474,14.622768,71.179290,-3.615204,5.000000
68.577897,5.516397,65.907655,14.630136,71.248139,-3.597342,5.000000
68.627912,5.529192,65.938836,14.637632,71.316988,-3.579248,5.000000
68.677927,5.542167,65.970017,14.645257,71.385836,-3.560923,5.000000
68.727942,5.555324,66.001198,14.653013,71.454685,-3.542364,5.000000
68.777957,5.568663,66.032380,14.660898,71.523534,-3.523573,5.000000
68.827972,5.582183,66.063561,14.668914,71.592383,-3.504547,5.000000
68.877987,5.595887,66.094742,14.677061,71.661231,-3.485287,5.000000
68.928001,5.609773,66.125923,14.685339,71.730080,-3.465792,5.000000
68.978016,5.623844,66.157104,14.693750,71.798929,-3.446062,5.000000
69.028031,5.638099,66.188285,14.702292,71.867777,-3.426095,5.000000
69.078046,5.652538,66.219466,14.710968,71.936626,-3.405891,5.000000
69.128061,5.667163,66.250648,14.719777,72.005475,-3.385450,5.000000
69.178076,5.681974,66.281829,14.728719,72.074323,-3.364771,5.000000
69.228091,5.696972,66.313010,14.737796,72.143172,-3.343853,5.000000
69.278106,5.712156,66.344191,14.747007,72.212021,-3.322695,5.000000
69.328121,5.727528,66.375372,14.756354,72.280870,-3.301298,5.000000
69.378136,5.743087,66.406553,14.765835,72.349718,-3.279661,5.000000
69.428151,5.758836,66.437735,14.775453,72.418567,-3.257782,5.000000
69.478166,5.774773,66.468916,14.785207,72.487416,-3.235661,5.000000
69.528181,5.790900,66.500097,14.795098,72.556264,-3.213299,5.000000
69.578196,5.807217,66.531278,14.805126,72.625113,-3.190693,5.000000
69.628210,5.823724,66.562459,14.815292,72.693962,-3.167844,5.000000
69.678225,5.840422,66.593640,14.825596,72.762810,-3.144751,5.000000
69.728240,5.857313,66.624821,14.836039,72.831659,-3.121413,5.000000
69.778255,5.874395,66.656003,14.846620,72.900508,-3.097830,5.000000
69.828270,5.891670,66.687184,14.857341,72.969357,-3.074001,5.000000
69.878285,5.909138,66.718365,14.868202,73.038205,-3.049926,5.000000
69.928300,5.926800,66.749546,14.879203,73.107054,-3.025603,5.000000
69.978354,5.944828,66.798952,14.896992,73.157756,-3.007337,6.000000
70.028408,5.963362,66.848358,14.915272,73.208458,-2.988548,6.000000
70.078462,5.982401,66.897764,14.934039,73.259160,-2.969238,6.000000
70.128516,6.001939,66.947170,14.953291,73.309862,-2.949412,6.000000
70.178570,6.021975,66.996576,14.973023,73.360564,-2.929073,6.000000
70.228624,6.042504,67.045982,14.993232,73.411266,-2.908224,6.000000
70.278678,6.063523,67.095388,15.013916,73.461968,-2.886869,6.000000
70.328732,6.085029,67.144794,15.035071,73.512670,-2.865012,6.000000
70.378786,6.107019,67.194201,15.056693,73.563372,-2.842656,6.000000
70.428841,6.129488,67.243607,15.078779,73.614075,-2.819804,6.000000
70.478895,6.152433,67.293013,15.101327,73.664777,-2.796460,6.000000
70.528949,6.175852,67.342419,15.124332,73.715479,-2.772628,6.000000
70.579003,6.199740,67.391825,15.147792,73.766181,-2.748311,6.000000
70.629057,6.224095,67.441231,15.171702,73.816883,-2.723513,6.000000
70.679111,6.248912,67.490637,15.196061,73.867585,-2.698237,6.000000
70.729165,6.274189,67.540043,15.220864,73.918287,-2.672486,6.000000
70.779219,6.299921,67.589449,15.246108,73.968989,-2.646265,6.000000
70.829273,6.326107,67.638855,15.271790,74.019691,-2.619577,6.000000
70.879327,6.352741,67.688261,15.297907,74.070393,-2.592424,6.000000
70.929381,6.379821,67.737667,15.324455,74.121095,-2.564812,6.000000
70.979435,6.407344,67.787073,15.351430,74.171797,-2.536742,6.000000
71.029489,6.435306,67.836479,15.378831,74.222499,-2.508220,6.000000
71.079543,6.463703,67.885885,15.406653,74.273201,-2.479248,6.000000
71.129597,6.492532,67.935291,15.434893,74.323903,-2.449830,6.000000
71.179651,6.521790,67.984697,15.463548,74.374605,-2.419969,6.000000
71.229705,6.551473,68.034103,15.492615,74.425307,-2.389669,6.000000
71.279759,6.581578,68.083509,15.522090,74.476010,-2.358933,6.000000
71.329814,6.612102,68.132915,15.551969,74.526712,-2.327765,6.000000
71.379868,6.643041,68.182321,15.582251,74.577414,-2.296169,6.000000
71.429922,6.674391,68.231728,15.612930,74.628116,-2.264148,6.000000
71.479976,6.706150,68.281134,15.644005,74.678818,-2.231705,6.000000
71.530030,6.738314,68.330540,15.675471,74.729520,-2.198844,6.000000
71.580084,6.770879,68.379946,15.707326,74.780222,-2.165569,6.000000
71.630138,6.803842,68.429352,15.739566,74.830924,-2.131883,6.000000
71.680192,6.837199,68.478758,15.772188,74.881626,-2.097789,6.000000
71.730246,6.870948,68.528164,15.805188,74.932328,-2.063292,6.000000
71.780300,6.905085,68.577570,15.838564,74.983030,-2.028394,6.000000
71.830354,6.939606,68.626976,15.872311,75.033732,-1.993099,6.000000
71.880408,6.974508,68.676382,15.906427,75.084434,-1.957411,6.000000
71.930462,7.009788,68.725788,15.940909,75.135136,-1.921334,6.000000
71.980516,7.045441,68.775194,15.975752,75.185838,-1.884869,6.000000
72.030570,7.081466,68.824600,16.010955,75.236540,-1.848023,6.000000
72.080624,7.117858,68.874006,16.046512,75.287242,-1.810796,6.000000
72.130678,7.154614,68.923412,16.082422,75.337945,-1.773195,6.000000
72.180732,7.191730,68.972818,16.118681,75.388647,-1.735220,6.000000
72.230786,7.229204,69.022224,16.155285,75.439349,-1.696878,6.000000
72.280841,7.267031,69.071630,16.192232,75.490051,-1.658170,6.000000
72.330895,7.305209,69.121036,16.229517,75.540753,-1.619100,6.000000
72.380949,7.343733,69.170442,16.267138,75.591455,-1.579672,6.000000
72.431003,7.382601,69.219849,16.305092,75.642157,-1.539890,6.000000
72.481057,7.421809,69.269255,16.343375,75.692859,-1.499757,6.000000
72.531111,7.461354,69.318661,16.381983,75.743561,-1.459276,6.000000
72.581165,7.501232,69.368067,16.420914,75.794263,-1.418451,6.000000
72.631219,7.541439,69.417473,16.460164,75.844965,-1.377285,6.000000
72.681273,7.581973,69.466879,16.499730,75.895667,-1.335783,6.000000
72.731327,7.622831,69.516285,16.539608,75.946369,-1.293947,6.000000
72.781381,7.664007,69.565691,16.579796,75.997071,-1.251781,6.000000
72.831435,7.705500,69.615097,16.620289,76.047773,-1.209288,6.000000
72.881489,7.747306,69.664503,16.661086,76.098475,-1.166473,6.000000
72.931543,7.789422,69.713909,16.702182,76.149177,-1.123338,6.000000
72.981597,7.831843,69.763315,16.743573,76.199880,-1.079888,6.000000
73.031651,7.874566,69.812721,16.785258,76.250582,-1.036125,6.000000
73.081705,7.917589,69.862127,16.827232,76.301284,-0.992053,6.000000
73.131759,7.960908,69.911533,16.869492,76.351986,-0.947676,6.000000
73.181814,8.004519,69.960939,16.912036,76.402688,-0.902998,6.000000
73.231868,8.048419,70.010345,16.954858,76.453390,-0.858021,6.000000
73.281922,8.092604,70.059751,16.997957,76.504092,-0.812749,6.000000
73.331976,8.137072,70.109157,17.041329,76.554794,-0.767186,6.000000
73.382030,8.181818,70.158563,17.084971,76.605496,-0.721335,6.000000
73.432084,8.226840,70.207969,17.128879,76.656198,-0.675200,6.000000
73.482138,8.272133,70.257376,17.173051,76.706900,-0.628785,6.000000
73.532192,8.317695,70.306782,17.217482,76.757602,-0.582092,6.000000
73.582246,8.363522,70.356188,17.262169,76.808304,-0.535126,6.000000
73.632300,8.409610,70.405594,17.307110,76.859006,-0.487889,6.000000
73.682354,8.455957,70.455000,17.352301,76.909708,-0.440386,6.000000
73.732408,8.502559,70.504406,17.397738,76.960410,-0.392620,6.000000
73.782462,8.549412,70.553812,17.443419,77.011112,-0.344595,6.000000
73.832516,8.596513,70.603218,17.489339,77.061815,-0.296313,6.000000
73.882570,8.643859,70.652624,17.535497,77.112517,-0.247779,6.000000
73.932624,8.691446,70.702030,17.581887,77.163219,-0.198996,6.000000
73.982678,8.739270,70.751436,17.628508,77.213921,-0.149968,6.000000
74.032732,8.787329,70.800842,17.675356,77.264623,-0.100697,6.000000
74.082786,8.835619,70.850248,17.722427,77.315325,-0.051188,6.000000
74.132841,8.884137,70.899654,17.769719,77.366027,-0.001445,6.000000
74.182895,8.932879,70.949060,17.817227,77.416729,0.048530,6.000000
74.232949,8.981841,70.998466,17.864949,77.467431,0.098733,6.000000
74.283003,9.031021,71.047872,17.912882,77.518133,0.149160,6.000000
74.333057,9.080415,71.097278,17.961021,77.568835,0.199808,6.000000
74.383111,9.130019,71.146684,18.009364,77.619537,0.250674,6.000000
74.433165,9.179830,71.196090,18.057908,77.670239,0.301753,6.000000
74.483219,9.229845,71.245497,18.106648,77.720941,0.353042,6.000000
74.533273,9.280060,71.294903,18.155583,77.771643,0.404538,6.000000
74.583327,9.330472,71.344309,18.204708,77.822345,0.456237,6.000000
74.633381,9.381078,71.393715,18.254020,77.873048,0.508136,6.000000
74.683435,9.431874,71.443121,18.303517,77.923750,0.560231,6.000000
74.733489,9.482856,71.492527,18.353193,77.974452,0.612518,6.000000
74.783543,9.534021,71.541933,18.403048,78.025154,0.664995,6.000000
74.833597,9.585367,71.591339,18.453076,78.075856,0.717657,6.000000
74.883651,9.636888,71.640745,18.503275,78.126558,0.770501,6.000000
74.933705,9.688583,71.690151,18.553642,78.177260,0.823524,6.000000
74.983759,9.740447,71.739557,18.604172,78.227962,0.876722,6.000000
75.033814,9.792478,71.788963,18.654864,78.278664,0.930092,6.000000
75.083868,9.844671,71.838369,18.705713,78.329366,0.983629,6.000000
75.133922,9.897024,71.887775,18.756717,78.380068,1.037331,6.000000
75.183976,9.949532,71.937181,18.807871,78.430770,1.091194,6.000000
75.234030,10.002193,71.986587,18.859173,78.481472,1.145214,6.000000
75.284084,10.055004,72.035993,18.910619,78.532174,1.199388,6.000000
75.334138,10.107960,72.085399,18.962207,78.582876,1.253712,6.000000
75.384192,10.161058,72.134805,19.013932,78.633578,1.308184,6.000000
75.434246,10.214295,72.184211,19.065792,78.684280,1.362798,6.000000
75.484300,10.267668,72.233617,19.117783,78.734983,1.417553,6.000000
75.534354,10.321172,72.283024,19.169901,78.785685,1.472443,6.000000
75.584408,10.374806,72.332430,19.222145,78.836387,1.527467,6.000000
75.634462,10.428564,72.381836,19.274509,78.887089,1.582620,6.000000
75.684516,10.482445,72.431242,19.326992,78.937791,1.637898,6.000000
75.734570,10.536444,72.480648,19.379589,78.988493,1.693299,6.000000
75.784624,10.590558,72.530054,19.432298,79.039195,1.748818,6.000000
75.834678,10.644784,72.579460,19.485115,79.089897,1.804452,6.000000
75.884732,10.699118,72.628866,19.538037,79.140599,1.860199,6.000000
75.934786,10.753556,72.678272,19.591060,79.191301,1.916053,6.000000
75.984841,10.808096,72.727678,19.644181,79.242003,1.972012,6.000000
76.034895,10.862734,72.777084,19.697397,79.292705,2.028072,6.000000
76.084949,10.917467,72.826490,19.750705,79.343407,2.084229,6.000000
76.135003,10.972291,72.875896,19.804101,79.394109,2.140481,6.000000
76.185057,11.027202,72.925302,19.857582,79.444811,2.196823,6.000000
76.235111,11.082198,72.974708,19.911145,79.495513,2.253252,6.000000
76.285165,11.137275,73.024114,19.964786,79.546215,2.309764,6.000000
76.335219,11.192429,73.073520,20.018502,79.596918,2.366357,6.000000
76.385273,11.247658,73.122926,20.072290,79.647620,2.423025,6.000000
76.435327,11.302957,73.172332,20.126147,79.698322,2.479767,6.000000
76.485381,11.358324,73.221738,20.180069,79.749024,2.536578,6.000000
76.535435,11.413754,73.271145,20.234053,79.799726,2.593455,6.000000
76.585489,11.469245,73.320551,20.288095,79.850428,2.650395,6.000000
76.635543,11.524793,73.369957,20.342193,79.901130,2.707393,6.000000
76.685597,11.580394,73.419363,20.396343,79.951832,2.764446,6.000000
76.735651,11.636046,73.468769,20.450541,80.002534,2.821552,6.000000
76.785705,11.691745,73.518175,20.504785,80.053236,2.878705,6.000000
76.835759,11.747487,73.567581,20.559071,80.103938,2.935903,6.000000
76.885814,11.803269,73.616987,20.613396,80.154640,2.993143,6.000000
76.935868,11.859088,73.666393,20.667756,80.205342,3.050420,6.000000
76.985922,11.914940,73.715799,20.722149,80.256044,3.107731,6.000000
77.035976,11.970822,73.765205,20.776570,80.306746,3.165073,6.000000
77.086030,12.026730,73.814611,20.831017,80.357448,3.222442,6.000000
77.136084,12.082661,73.864017,20.885487,80.408150,3.279835,6.000000
77.186138,12.138612,73.913423,20.939975,80.458853,3.337248,6.000000
77.236192,12.194578,73.962829,20.994480,80.509555,3.394677,6.000000
77.286246,12.250558,74.012235,21.048997,80.560257,3.452120,6.000000
77.336300,12.306547,74.061641,21.103522,80.610959,3.509572,6.000000
77.386354,12.362542,74.111047,21.158054,80.661661,3.567029,6.000000
77.436408,12.418539,74.160453,21.212588,80.712363,3.624490,6.000000
77.486462,12.474536,74.209859,21.267122,80.763065,3.681949,6.000000
77.536516,12.530528,74.259265,21.321652,80.813767,3.739404,6.000000
77.586570,12.586512,74.308672,21.376174,80.864469,3.796851,6.000000
77.636624,12.642486,74.358078,21.430685,80.915171,3.854286,6.000000
77.686678,12.698444,74.407484,21.485183,80.965873,3.911706,6.000000
77.736732,12.754385,74.456890,21.539663,81.016575,3.969107,6.000000
77.786786,12.810305,74.506296,21.594123,81.067277,4.026487,6.000000
77.836841,12.866200,74.555702,21.648559,81.117979,4.083840,6.000000
77.886895,12.922066,74.605108,21.702968,81.168681,4.141164,6.000000
77.936949,12.977901,74.654514,21.757346,81.219383,4.198456,6.000000
77.987003,13.033701,74.703920,21.811691,81.270085,4.255711,6.000000
78.037057,13.089463,74.753326,21.865999,81.320788,4.312927,6.000000
78.087111,13.145183,74.802732,21.920266,81.371490,4.370099,6.000000
78.137165,13.200857,74.852138,21.974490,81.422192,4.427225,6.000000
78.187219,13.256483,74.901544,22.028666,81.472894,4.484300,6.000000
78.237273,13.312057,74.950950,22.082793,81.523596,4.541321,6.000000
78.287327,13.367575,75.000356,22.136866,81.574298,4.598285,6.000000
78.337381,13.423035,75.049762,22.190882,81.625000,4.655188,6.000000
78.387435,13.478432,75.099168,22.244838,81.675702,4.712026,6.000000
78.437489,13.533764,75.148574,22.298731,81.726404,4.768797,6.000000
78.487543,13.589027,75.197980,22.352557,81.777106,4.825496,6.000000
78.537597,13.644217,75.247386,22.406313,81.827808,4.882120,6.000000
78.587651,13.699331,75.296793,22.459996,81.878510,4.938666,6.000000
78.637705,13.754366,75.346199,22.513602,81.929212,4.995129,6.000000
78.687759,13.809318,75.395605,22.567128,81.979914,5.051508,6.000000
78.737814,13.864184,75.445011,22.620571,82.030616,5.107797,6.000000
78.787868,13.918960,75.494417,22.673928,82.081318,5.163993,6.000000
78.837922,13.973644,75.543823,22.727194,82.132020,5.220093,6.000000
78.887976,14.028231,75.593229,22.780368,82.182723,5.276094,6.000000
78.938030,14.082718,75.642635,22.833445,82.233425,5.331991,6.000000
78.988084,14.137103,75.692041,22.886423,82.284127,5.387782,6.000000
79.038138,14.191380,75.741447,22.939297,82.334829,5.443463,6.000000
79.088192,14.245548,75.790853,22.992066,82.385531,5.499030,6.000000
79.138246,14.299602,75.840259,23.044724,82.436233,5.554479,6.000000
79.188300,14.353539,75.889665,23.097270,82.486935,5.609808,6.000000
79.238354,14.407356,75.939071,23.149700,82.537637,5.665013,6.000000
79.288408,14.461050,75.988477,23.202010,82.588339,5.720090,6.000000
79.338462,14.514616,76.037883,23.254197,82.639041,5.775035,6.000000
79.388516,14.568052,76.087289,23.306258,82.689743,5.829846,6.000000
79.438570,14.621354,76.136695,23.358190,82.740445,5.884518,6.000000
79.488624,14.674519,76.186101,23.409990,82.791147,5.939049,6.000000
79.538678,14.727543,76.235507,23.461653,82.841849,5.993434,6.000000
79.588732,14.780423,76.284913,23.513177,82.892551,6.047670,6.000000
79.638786,14.833156,76.334320,23.564558,82.943253,6.101754,6.000000
79.688841,14.885737,76.383726,23.615794,82.993956,6.155681,6.000000
79.738895,14.938165,76.433132,23.666880,83.044658,6.209449,6.000000
79.788949,14.990434,76.482538,23.717814,83.095360,6.263054,6.000000
79.839003,15.042543,76.531944,23.768592,83.146062,6.316493,6.000000
79.889057,15.094487,76.581350,23.819211,83.196764,6.369762,6.000000
79.939111,15.146262,76.630756,23.869668,83.247466,6.422857,6.000000
79.989165,15.197867,76.680162,23.919959,83.298168,6.475775,6.000000
80.039219,15.249297,76.729568,23.970082,83.348870,6.528512,6.000000
80.089273,15.300548,76.778974,24.020031,83.399572,6.581065,6.000000
